timestamp	ch1	ch2	ch3	ch4	ch5	ch6	ch7	ch8	ch9	ch10	ch11	ch12	ch13	ch14	ch15	ch16
1744400073.140000	-0.000029	-0.000013	-0.000006	0.013685	0.017009	0.031354	0.029850	0.025348	0.019824	0.025538	0.034460	0.020737	0.017477	0.023095	0.019525	0.016207
1744400073.144000	-0.000023	-0.000009	-0.000004	0.013688	0.017009	0.031350	0.029848	0.025344	0.019821	0.025538	0.034462	0.020739	0.017477	0.023089	0.019521	0.016201
1744400073.148000	-0.000019	-0.000009	-0.000009	0.013683	0.017009	0.031335	0.029848	0.025338	0.019822	0.025539	0.034462	0.020743	0.017476	0.023077	0.019512	0.016185
1744400073.152000	-0.000018	-0.000006	-0.000006	0.013682	0.017007	0.031328	0.029844	0.025332	0.019818	0.025535	0.034453	0.020743	0.017475	0.023070	0.019507	0.016177
1744400073.156000	-0.000027	-0.000002	-0.000004	0.013687	0.017000	0.031343	0.029840	0.025338	0.019814	0.025535	0.034445	0.020741	0.017477	0.023082	0.019513	0.016192
1744400073.160000	-0.000027	-0.000001	-0.000003	0.013690	0.017000	0.031355	0.029840	0.025347	0.019813	0.025538	0.034444	0.020744	0.017478	0.023090	0.019521	0.016213
1744400073.164000	-0.000024	0.000002	-0.000005	0.013687	0.016999	0.031347	0.029840	0.025344	0.019813	0.025535	0.034445	0.020741	0.017475	0.023086	0.019518	0.016205
1744400073.168000	-0.000019	0.000000	-0.000002	0.013682	0.017004	0.031335	0.029847	0.025344	0.019822	0.025544	0.034450	0.020739	0.017477	0.023081	0.019519	0.016184
1744400073.172000	-0.000021	-0.000007	-0.000004	0.013676	0.017003	0.031329	0.029845	0.025343	0.019818	0.025542	0.034444	0.020735	0.017475	0.023075	0.019516	0.016163
1744400073.176000	-0.000025	-0.000007	-0.000005	0.013685	0.017003	0.031347	0.029847	0.025354	0.019816	0.025544	0.034441	0.020740	0.017479	0.023090	0.019528	0.016184
1744400073.180000	-0.000028	-0.000010	-0.000005	0.013687	0.017001	0.031359	0.029843	0.025356	0.019809	0.025545	0.034434	0.020740	0.017479	0.023096	0.019530	0.016204
1744400073.184000	-0.000026	-0.000008	-0.000003	0.013685	0.017003	0.031353	0.029846	0.025356	0.019813	0.025552	0.034439	0.020742	0.017478	0.023093	0.019530	0.016202
1744400073.188000	-0.000023	-0.000012	0.000004	0.013682	0.017012	0.031342	0.029853	0.025355	0.019817	0.025557	0.034446	0.020747	0.017478	0.023086	0.019529	0.016181
1744400073.192000	-0.000028	-0.000013	0.000000	0.013677	0.017010	0.031336	0.029851	0.025353	0.019812	0.025555	0.034445	0.020747	0.017478	0.023082	0.019525	0.016167
1744400073.196000	-0.000028	-0.000014	0.000003	0.013687	0.017012	0.031354	0.029851	0.025360	0.019807	0.025552	0.034443	0.020750	0.017483	0.023094	0.019532	0.016184
1744400073.200000	-0.000034	-0.000014	-0.000002	0.013693	0.017011	0.031369	0.029850	0.025364	0.019803	0.025550	0.034438	0.020755	0.017484	0.023104	0.019539	0.016211
1744400073.204000	-0.000030	-0.000008	0.000006	0.013691	0.017017	0.031359	0.029852	0.025358	0.019802	0.025545	0.034439	0.020756	0.017482	0.023098	0.019536	0.016205
1744400073.208000	-0.000027	-0.000006	-0.000003	0.013682	0.017004	0.031341	0.029847	0.025347	0.019801	0.025542	0.034445	0.020754	0.017475	0.023083	0.019527	0.016185
1744400073.212000	-0.000022	-0.000002	-0.000001	0.013680	0.017004	0.031337	0.029848	0.025344	0.019801	0.025542	0.034445	0.020750	0.017475	0.023079	0.019524	0.016171
1744400073.216000	-0.000027	-0.000009	0.000001	0.013682	0.017008	0.031349	0.029854	0.025351	0.019806	0.025545	0.034445	0.020750	0.017478	0.023093	0.019534	0.016188
1744400073.220000	-0.000030	-0.000018	-0.000001	0.013682	0.017011	0.031359	0.029859	0.025356	0.019816	0.025548	0.034449	0.020744	0.017477	0.023101	0.019540	0.016202
1744400073.224000	-0.000026	-0.000011	0.000004	0.013684	0.017016	0.031355	0.029865	0.025355	0.019824	0.025551	0.034458	0.020748	0.017481	0.023100	0.019541	0.016203
1744400073.228000	-0.000026	-0.000020	0.000009	0.013676	0.017021	0.031341	0.029868	0.025352	0.019833	0.025555	0.034464	0.020744	0.017477	0.023092	0.019537	0.016181
1744400073.232000	-0.000029	-0.000017	0.000010	0.013675	0.017020	0.031331	0.029865	0.025343	0.019827	0.025545	0.034460	0.020734	0.017476	0.023082	0.019528	0.016158
1744400073.236000	-0.000030	-0.000017	0.000005	0.013682	0.017012	0.031342	0.029855	0.025341	0.019819	0.025539	0.034454	0.020732	0.017476	0.023089	0.019526	0.016177
1744400073.240000	-0.000030	-0.000017	-0.000004	0.013683	0.017003	0.031348	0.029843	0.025336	0.019809	0.025530	0.034444	0.020728	0.017473	0.023091	0.019519	0.016188
1744400073.244000	-0.000024	-0.000016	-0.000006	0.013680	0.017005	0.031343	0.029843	0.025335	0.019811	0.025528	0.034446	0.020728	0.017474	0.023089	0.019517	0.016185
1744400073.248000	-0.000026	-0.000016	0.000005	0.013677	0.017011	0.031332	0.029846	0.025334	0.019812	0.025527	0.034453	0.020732	0.017474	0.023080	0.019514	0.016167
1744400073.252000	-0.000031	-0.000018	0.000005	0.013672	0.017006	0.031325	0.029842	0.025329	0.019811	0.025524	0.034448	0.020731	0.017472	0.023074	0.019509	0.016152
1744400073.256000	-0.000028	-0.000013	0.000004	0.013684	0.017005	0.031347	0.029840	0.025341	0.019809	0.025527	0.034443	0.020739	0.017477	0.023088	0.019517	0.016176
1744400073.260000	-0.000036	-0.000014	-0.000001	0.013690	0.017000	0.031359	0.029837	0.025343	0.019806	0.025525	0.034438	0.020739	0.017479	0.023095	0.019521	0.016195
1744400073.264000	-0.000030	-0.000012	0.000002	0.013687	0.017004	0.031352	0.029837	0.025338	0.019806	0.025523	0.034441	0.020738	0.017479	0.023094	0.019518	0.016187
1744400073.268000	-0.000029	-0.000015	0.000003	0.013677	0.017000	0.031334	0.029836	0.025331	0.019806	0.025522	0.034442	0.020733	0.017473	0.023082	0.019512	0.016162
1744400073.272000	-0.000025	-0.000012	0.000006	0.013678	0.017002	0.031329	0.029835	0.025330	0.019800	0.025519	0.034444	0.020735	0.017474	0.023076	0.019509	0.016152
1744400073.276000	-0.000033	-0.000018	0.000006	0.013684	0.017003	0.031348	0.029836	0.025341	0.019800	0.025528	0.034438	0.020740	0.017477	0.023089	0.019518	0.016176
1744400073.280000	-0.000038	-0.000022	0.000003	0.013687	0.017001	0.031357	0.029835	0.025345	0.019797	0.025532	0.034430	0.020740	0.017480	0.023099	0.019524	0.016195
1744400073.284000	-0.000035	-0.000016	0.000009	0.013689	0.017007	0.031350	0.029838	0.025341	0.019797	0.025533	0.034436	0.020746	0.017480	0.023095	0.019520	0.016193
1744400073.288000	-0.000028	-0.000011	-0.000003	0.013682	0.016993	0.031333	0.029835	0.025333	0.019796	0.025531	0.034442	0.020744	0.017473	0.023077	0.019510	0.016171
1744400073.292000	-0.000027	-0.000014	0.000001	0.013680	0.017001	0.031331	0.029838	0.025330	0.019796	0.025534	0.034445	0.020746	0.017473	0.023076	0.019507	0.016164
1744400073.296000	-0.000032	-0.000012	-0.000002	0.013687	0.016998	0.031345	0.029835	0.025334	0.019790	0.025533	0.034439	0.020750	0.017476	0.023085	0.019512	0.016184
1744400073.300000	-0.000035	-0.000011	-0.000009	0.013690	0.016986	0.031351	0.029823	0.025326	0.019779	0.025519	0.034429	0.020745	0.017473	0.023084	0.019507	0.016202
1744400073.304000	-0.000033	-0.000010	-0.000004	0.013689	0.016987	0.031343	0.029823	0.025322	0.019781	0.025522	0.034432	0.020748	0.017471	0.023079	0.019501	0.016198
1744400073.308000	-0.000032	-0.000007	0.000001	0.013685	0.016991	0.031329	0.029827	0.025317	0.019782	0.025524	0.034440	0.020749	0.017470	0.023069	0.019494	0.016175
1744400073.312000	-0.000027	-0.000004	-0.000001	0.013681	0.016991	0.031319	0.029824	0.025311	0.019777	0.025517	0.034437	0.020746	0.017465	0.023056	0.019487	0.016163
1744400073.316000	-0.000027	-0.000001	-0.000002	0.013686	0.016992	0.031333	0.029827	0.025318	0.019780	0.025519	0.034436	0.020745	0.017466	0.023067	0.019495	0.016182
1744400073.320000	-0.000032	-0.000008	-0.000006	0.013687	0.016989	0.031345	0.029824	0.025323	0.019785	0.025520	0.034430	0.020742	0.017465	0.023073	0.019500	0.016197
1744400073.324000	-0.000030	-0.000007	-0.000003	0.013688	0.016993	0.031340	0.029828	0.025321	0.019792	0.025515	0.034438	0.020744	0.017465	0.023071	0.019499	0.016192
1744400073.328000	-0.000030	-0.000003	-0.000000	0.013683	0.016993	0.031326	0.029830	0.025317	0.019797	0.025516	0.034444	0.020746	0.017464	0.023060	0.019495	0.016174
1744400073.332000	-0.000030	-0.000005	-0.000001	0.013680	0.016995	0.031319	0.029832	0.025316	0.019804	0.025517	0.034449	0.020744	0.017464	0.023056	0.019495	0.016158
1744400073.336000	-0.000028	-0.000012	0.000002	0.013683	0.016999	0.031335	0.029837	0.025327	0.019809	0.025521	0.034454	0.020742	0.017469	0.023071	0.019506	0.016178
1744400073.340000	-0.000032	-0.000021	0.000000	0.013687	0.016997	0.031348	0.029836	0.025333	0.019810	0.025524	0.034450	0.020736	0.017469	0.023080	0.019511	0.016195
1744400073.344000	-0.000026	-0.000014	-0.000001	0.013683	0.016991	0.031335	0.029827	0.025321	0.019802	0.025516	0.034444	0.020739	0.017465	0.023068	0.019500	0.016191
1744400073.348000	-0.000023	-0.000004	-0.000001	0.013681	0.016987	0.031317	0.029824	0.025310	0.019803	0.025515	0.034445	0.020742	0.017460	0.023050	0.019488	0.016173
1744400073.352000	-0.000029	-0.000003	-0.000002	0.013679	0.016990	0.031311	0.029826	0.025308	0.019802	0.025513	0.034448	0.020743	0.017459	0.023045	0.019486	0.016160
1744400073.356000	-0.000036	-0.000002	-0.000006	0.013683	0.016996	0.031323	0.029827	0.025314	0.019798	0.025512	0.034444	0.020741	0.017461	0.023055	0.019492	0.016175
1744400073.360000	-0.000027	-0.000001	-0.000016	0.013683	0.016980	0.031331	0.029819	0.025313	0.019793	0.025509	0.034445	0.020736	0.017457	0.023059	0.019492	0.016193
1744400073.364000	-0.000023	-0.000003	-0.000007	0.013680	0.016982	0.031326	0.029820	0.025311	0.019789	0.025511	0.034444	0.020738	0.017457	0.023058	0.019491	0.016188
1744400073.368000	-0.000021	-0.000008	0.000006	0.013682	0.016993	0.031322	0.029831	0.025320	0.019797	0.025524	0.034452	0.020745	0.017461	0.023058	0.019498	0.016171
1744400073.372000	-0.000028	-0.000011	0.000000	0.013678	0.016988	0.031313	0.029824	0.025312	0.019787	0.025509	0.034443	0.020740	0.017459	0.023051	0.019492	0.016157
1744400073.376000	-0.000024	-0.000005	-0.000003	0.013679	0.016981	0.031321	0.029817	0.025310	0.019780	0.025503	0.034439	0.020740	0.017457	0.023053	0.019489	0.016179
1744400073.380000	-0.000028	-0.000009	-0.000007	0.013680	0.016978	0.031334	0.029813	0.025316	0.019775	0.025505	0.034432	0.020740	0.017457	0.023060	0.019494	0.016195
1744400073.384000	-0.000032	-0.000009	0.000001	0.013682	0.016985	0.031337	0.029823	0.025324	0.019786	0.025519	0.034439	0.020746	0.017461	0.023065	0.019500	0.016196
1744400073.388000	-0.000035	-0.000011	0.000000	0.013675	0.016980	0.031317	0.029821	0.025314	0.019790	0.025522	0.034435	0.020740	0.017454	0.023050	0.019491	0.016169
1744400073.392000	-0.000029	-0.000007	0.000002	0.013675	0.016980	0.031310	0.029821	0.025310	0.019792	0.025524	0.034434	0.020739	0.017457	0.023045	0.019487	0.016154
1744400073.396000	-0.000033	-0.000008	-0.000002	0.013683	0.016978	0.031326	0.029818	0.025316	0.019781	0.025524	0.034436	0.020746	0.017459	0.023055	0.019493	0.016181
1744400073.400000	-0.000033	-0.000012	-0.000003	0.013685	0.016977	0.031337	0.029815	0.025320	0.019781	0.025524	0.034435	0.020744	0.017457	0.023063	0.019497	0.016197
1744400073.404000	-0.000031	-0.000011	0.000001	0.013683	0.016982	0.031331	0.029819	0.025318	0.019785	0.025525	0.034439	0.020743	0.017457	0.023060	0.019498	0.016189
1744400073.408000	-0.000029	-0.000012	0.000005	0.013680	0.016985	0.031321	0.029827	0.025317	0.019791	0.025528	0.034443	0.020747	0.017459	0.023058	0.019497	0.016174
1744400073.412000	-0.000029	-0.000010	0.000003	0.013679	0.016983	0.031314	0.029825	0.025313	0.019786	0.025522	0.034440	0.020742	0.017455	0.023050	0.019492	0.016156
1744400073.416000	-0.000029	-0.000005	0.000002	0.013683	0.016979	0.031327	0.029823	0.025316	0.019786	0.025519	0.034432	0.020741	0.017457	0.023056	0.019496	0.016169
1744400073.420000	-0.000027	-0.000005	0.000002	0.013687	0.016978	0.031339	0.029821	0.025319	0.019784	0.025515	0.034430	0.020738	0.017459	0.023065	0.019501	0.016187
1744400073.424000	-0.000031	-0.000008	0.000006	0.013687	0.016984	0.031334	0.029827	0.025321	0.019791	0.025519	0.034430	0.020742	0.017460	0.023066	0.019503	0.016185
1744400073.428000	-0.000033	-0.000013	0.000009	0.013683	0.016991	0.031323	0.029836	0.025318	0.019800	0.025519	0.034430	0.020741	0.017461	0.023060	0.019503	0.016160
1744400073.432000	-0.000041	-0.000017	0.000007	0.013677	0.016990	0.031314	0.029835	0.025316	0.019800	0.025515	0.034435	0.020737	0.017460	0.023054	0.019498	0.016147
1744400073.436000	-0.000028	-0.000007	0.000006	0.013680	0.016980	0.031320	0.029825	0.025311	0.019790	0.025507	0.034431	0.020731	0.017458	0.023055	0.019493	0.016159
1744400073.440000	-0.000026	-0.000010	0.000004	0.013683	0.016977	0.031331	0.029820	0.025312	0.019787	0.025502	0.034426	0.020728	0.017458	0.023065	0.019499	0.016176
1744400073.444000	-0.000029	-0.000012	0.000009	0.013683	0.016985	0.031331	0.029832	0.025320	0.019806	0.025517	0.034438	0.020736	0.017460	0.023068	0.019507	0.016177
1744400073.448000	-0.000031	-0.000016	0.000008	0.013675	0.016985	0.031314	0.029831	0.025314	0.019806	0.025515	0.034440	0.020733	0.017457	0.023054	0.019499	0.016154
1744400073.452000	-0.000025	-0.000008	0.000001	0.013675	0.016983	0.031305	0.029828	0.025309	0.019800	0.025513	0.034435	0.020729	0.017457	0.023048	0.019493	0.016140
1744400073.456000	-0.000026	-0.000010	-0.000000	0.013681	0.016980	0.031319	0.029824	0.025314	0.019796	0.025513	0.034428	0.020727	0.017459	0.023058	0.019498	0.016154
1744400073.460000	-0.000036	-0.000018	0.000003	0.013683	0.016978	0.031336	0.029823	0.025322	0.019797	0.025517	0.034428	0.020734	0.017459	0.023067	0.019506	0.016179
1744400073.464000	-0.000034	-0.000017	0.000010	0.013683	0.016978	0.031327	0.029823	0.025320	0.019799	0.025523	0.034427	0.020735	0.017458	0.023062	0.019502	0.016173
1744400073.468000	-0.000030	-0.000011	0.000011	0.013677	0.016978	0.031308	0.029819	0.025306	0.019795	0.025508	0.034427	0.020732	0.017455	0.023049	0.019489	0.016153
1744400073.472000	-0.000026	-0.000011	0.000011	0.013676	0.016978	0.031303	0.029814	0.025301	0.019781	0.025505	0.034429	0.020730	0.017456	0.023044	0.019481	0.016141
1744400073.476000	-0.000033	-0.000015	0.000010	0.013685	0.016976	0.031319	0.029812	0.025308	0.019781	0.025510	0.034429	0.020736	0.017460	0.023055	0.019487	0.016166
1744400073.480000	-0.000036	-0.000017	0.000006	0.013686	0.016967	0.031325	0.029802	0.025306	0.019766	0.025504	0.034421	0.020732	0.017458	0.023060	0.019486	0.016181
1744400073.484000	-0.000029	-0.000009	0.000011	0.013686	0.016969	0.031319	0.029803	0.025304	0.019770	0.025509	0.034423	0.020736	0.017458	0.023056	0.019482	0.016181
1744400073.488000	-0.000027	-0.000009	0.000012	0.013681	0.016972	0.031303	0.029807	0.025296	0.019772	0.025507	0.034428	0.020731	0.017456	0.023045	0.019475	0.016155
1744400073.492000	-0.000028	-0.000012	0.000009	0.013677	0.016970	0.031296	0.029807	0.025293	0.019769	0.025509	0.034431	0.020734	0.017453	0.023038	0.019472	0.016143
1744400073.496000	-0.000026	-0.000008	0.000008	0.013685	0.016972	0.031314	0.029808	0.025301	0.019770	0.025512	0.034428	0.020736	0.017456	0.023049	0.019480	0.016163
1744400073.500000	-0.000031	-0.000014	0.000003	0.013688	0.016970	0.031326	0.029809	0.025307	0.019773	0.025515	0.034428	0.020739	0.017455	0.023058	0.019486	0.016186
1744400073.504000	-0.000028	-0.000011	0.000006	0.013687	0.016971	0.031320	0.029811	0.025305	0.019778	0.025513	0.034429	0.020740	0.017455	0.023058	0.019487	0.016178
1744400073.508000	-0.000028	-0.000013	0.000006	0.013675	0.016969	0.031297	0.029809	0.025293	0.019776	0.025503	0.034428	0.020732	0.017450	0.023041	0.019476	0.016149
1744400073.512000	-0.000025	-0.000010	0.000010	0.013676	0.016973	0.031292	0.029812	0.025293	0.019780	0.025506	0.034428	0.020734	0.017451	0.023037	0.019474	0.016141
1744400073.516000	-0.000027	-0.000010	0.000009	0.013684	0.016972	0.031308	0.029815	0.025301	0.019785	0.025509	0.034429	0.020736	0.017454	0.023047	0.019482	0.016153
1744400073.520000	-0.000032	-0.000014	0.000004	0.013687	0.016968	0.031320	0.029812	0.025303	0.019780	0.025502	0.034422	0.020732	0.017452	0.023056	0.019486	0.016174
1744400073.524000	-0.000028	-0.000009	0.000009	0.013691	0.016974	0.031316	0.029818	0.025300	0.019786	0.025504	0.034430	0.020734	0.017453	0.023055	0.019488	0.016169
1744400073.528000	-0.000027	-0.000009	0.000009	0.013687	0.016976	0.031303	0.029819	0.025295	0.019787	0.025502	0.034431	0.020735	0.017452	0.023043	0.019482	0.016148
1744400073.532000	-0.000027	-0.000008	0.000011	0.013684	0.016976	0.031298	0.029818	0.025293	0.019786	0.025501	0.034429	0.020733	0.017451	0.023038	0.019478	0.016136
1744400073.536000	-0.000029	-0.000011	0.000006	0.013690	0.016969	0.031310	0.029810	0.025294	0.019783	0.025496	0.034425	0.020730	0.017453	0.023046	0.019479	0.016152
1744400073.540000	-0.000033	-0.000017	0.000004	0.013692	0.016964	0.031320	0.029802	0.025293	0.019777	0.025493	0.034411	0.020723	0.017450	0.023050	0.019480	0.016163
1744400073.544000	-0.000031	-0.000014	0.000001	0.013690	0.016969	0.031316	0.029806	0.025295	0.019779	0.025498	0.034423	0.020727	0.017453	0.023050	0.019481	0.016163
1744400073.548000	-0.000027	-0.000007	-0.000004	0.013686	0.016958	0.031307	0.029803	0.025296	0.019775	0.025504	0.034426	0.020731	0.017448	0.023039	0.019476	0.016146
1744400073.552000	-0.000026	-0.000013	0.000006	0.013681	0.016964	0.031301	0.029807	0.025298	0.019780	0.025508	0.034428	0.020734	0.017446	0.023035	0.019476	0.016134
1744400073.556000	-0.000025	-0.000009	0.000005	0.013687	0.016962	0.031317	0.029807	0.025306	0.019781	0.025512	0.034425	0.020738	0.017448	0.023045	0.019485	0.016158
1744400073.560000	-0.000029	-0.000013	0.000002	0.013690	0.016960	0.031328	0.029804	0.025311	0.019783	0.025514	0.034421	0.020740	0.017446	0.023053	0.019490	0.016180
1744400073.564000	-0.000025	-0.000008	0.000007	0.013693	0.016968	0.031328	0.029815	0.025317	0.019796	0.025523	0.034428	0.020746	0.017448	0.023054	0.019494	0.016178
1744400073.568000	-0.000022	-0.000007	0.000012	0.013691	0.016975	0.031317	0.029821	0.025314	0.019798	0.025522	0.034437	0.020748	0.017448	0.023048	0.019493	0.016158
1744400073.572000	-0.000024	-0.000009	0.000007	0.013687	0.016969	0.031307	0.029812	0.025305	0.019785	0.025510	0.034427	0.020740	0.017446	0.023040	0.019482	0.016137
1744400073.576000	-0.000028	-0.000015	0.000006	0.013692	0.016968	0.031320	0.029809	0.025310	0.019781	0.025510	0.034422	0.020742	0.017450	0.023050	0.019488	0.016155
1744400073.580000	-0.000030	-0.000014	0.000002	0.013697	0.016962	0.031331	0.029805	0.025313	0.019771	0.025511	0.034419	0.020741	0.017448	0.023059	0.019489	0.016173
1744400073.584000	-0.000029	-0.000012	0.000003	0.013695	0.016962	0.031321	0.029804	0.025308	0.019769	0.025512	0.034420	0.020743	0.017446	0.023054	0.019484	0.016171
1744400073.588000	-0.000026	-0.000011	0.000008	0.013689	0.016965	0.031305	0.029805	0.025301	0.019768	0.025514	0.034430	0.020743	0.017445	0.023042	0.019479	0.016151
1744400073.592000	-0.000022	-0.000012	0.000011	0.013684	0.016961	0.031293	0.029802	0.025293	0.019761	0.025509	0.034428	0.020737	0.017445	0.023032	0.019470	0.016133
1744400073.596000	-0.000025	-0.000012	0.000009	0.013688	0.016960	0.031307	0.029801	0.025298	0.019759	0.025511	0.034424	0.020738	0.017446	0.023044	0.019477	0.016149
1744400073.600000	-0.000025	-0.000014	0.000007	0.013688	0.016960	0.031316	0.029801	0.025301	0.019761	0.025508	0.034420	0.020742	0.017446	0.023053	0.019482	0.016175
1744400073.604000	-0.000026	-0.000018	0.000016	0.013683	0.016971	0.031313	0.029807	0.025299	0.019769	0.025512	0.034424	0.020742	0.017445	0.023053	0.019483	0.016173
1744400073.608000	-0.000020	-0.000015	0.000012	0.013689	0.016970	0.031308	0.029817	0.025302	0.019784	0.025518	0.034441	0.020749	0.017445	0.023050	0.019485	0.016156
